"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description","Estimated Speedup Type","Estimated Speedup"
"0","182536","apr","127.0.0.1","hw_dp4a_q4k_gemv","1","15","(96, 1, 1)","(384, 1, 1)","0","8.9","Launch Statistics","Function Cache Configuration","","CachePreferNone",
"0","182536","apr","127.0.0.1","hw_dp4a_q4k_gemv","1","15","(96, 1, 1)","(384, 1, 1)","0","8.9","Launch Statistics","Grid Size","","384",
"0","182536","apr","127.0.0.1","hw_dp4a_q4k_gemv","1","15","(96, 1, 1)","(384, 1, 1)","0","8.9","Launch Statistics","Registers Per Thread","register/thread","40",
"0","182536","apr","127.0.0.1","hw_dp4a_q4k_gemv","1","15","(96, 1, 1)","(384, 1, 1)","0","8.9","Launch Statistics","Shared Memory Configuration Size","byte","32,768",
"0","182536","apr","127.0.0.1","hw_dp4a_q4k_gemv","1","15","(96, 1, 1)","(384, 1, 1)","0","8.9","Launch Statistics","Driver Shared Memory Per Block","byte/block","1,024",
"0","182536","apr","127.0.0.1","hw_dp4a_q4k_gemv","1","15","(96, 1, 1)","(384, 1, 1)","0","8.9","Launch Statistics","Dynamic Shared Memory Per Block","byte/block","0",
"0","182536","apr","127.0.0.1","hw_dp4a_q4k_gemv","1","15","(96, 1, 1)","(384, 1, 1)","0","8.9","Launch Statistics","Static Shared Memory Per Block","byte/block","24",
"0","182536","apr","127.0.0.1","hw_dp4a_q4k_gemv","1","15","(96, 1, 1)","(384, 1, 1)","0","8.9","Launch Statistics","# SMs","SM","24",
"0","182536","apr","127.0.0.1","hw_dp4a_q4k_gemv","1","15","(96, 1, 1)","(384, 1, 1)","0","8.9","Launch Statistics","Threads","thread","36,864",
"0","182536","apr","127.0.0.1","hw_dp4a_q4k_gemv","1","15","(96, 1, 1)","(384, 1, 1)","0","8.9","Launch Statistics","Uses Green Context","","0",
"0","182536","apr","127.0.0.1","hw_dp4a_q4k_gemv","1","15","(96, 1, 1)","(384, 1, 1)","0","8.9","Launch Statistics","Waves Per SM","","1",
"0","182536","apr","127.0.0.1","hw_dp4a_q4k_gemv","1","15","(96, 1, 1)","(384, 1, 1)","0","8.9","Occupancy","Block Limit SM","block","24",
"0","182536","apr","127.0.0.1","hw_dp4a_q4k_gemv","1","15","(96, 1, 1)","(384, 1, 1)","0","8.9","Occupancy","Block Limit Registers","block","16",
"0","182536","apr","127.0.0.1","hw_dp4a_q4k_gemv","1","15","(96, 1, 1)","(384, 1, 1)","0","8.9","Occupancy","Block Limit Shared Mem","block","28",
"0","182536","apr","127.0.0.1","hw_dp4a_q4k_gemv","1","15","(96, 1, 1)","(384, 1, 1)","0","8.9","Occupancy","Block Limit Warps","block","16",
"0","182536","apr","127.0.0.1","hw_dp4a_q4k_gemv","1","15","(96, 1, 1)","(384, 1, 1)","0","8.9","Occupancy","Theoretical Active Warps per SM","warp","48",
"0","182536","apr","127.0.0.1","hw_dp4a_q4k_gemv","1","15","(96, 1, 1)","(384, 1, 1)","0","8.9","Occupancy","Theoretical Occupancy","%","100",
"0","182536","apr","127.0.0.1","hw_dp4a_q4k_gemv","1","15","(96, 1, 1)","(384, 1, 1)","0","8.9","Occupancy","Achieved Occupancy","%","84.03",
"0","182536","apr","127.0.0.1","hw_dp4a_q4k_gemv","1","15","(96, 1, 1)","(384, 1, 1)","0","8.9","Occupancy","Achieved Active Warps Per SM","warp","40.34",
"0","182536","apr","127.0.0.1","hw_dp4a_q4k_gemv","1","15","(96, 1, 1)","(384, 1, 1)","0","8.9","Occupancy","","","","AchievedOccupancy","OPT","The difference between calculated theoretical (100.0%) and measured achieved occupancy (84.0%) can be the result of warp scheduling overheads or workload imbalances during the kernel execution. Load imbalances can occur between warps within a block as well as across blocks of the same kernel. See the CUDA Best Practices Guide (https://docs.nvidia.com/cuda/cuda-c-best-practices-guide/index.html#occupancy) for more details on optimizing occupancy.","global","15.97"
"0","182536","apr","127.0.0.1","hw_dp4a_q4k_gemv","1","15","(96, 1, 1)","(384, 1, 1)","0","8.9","GPU and Memory Workload Distribution","Average DRAM Active Cycles","cycle","41,704",
"0","182536","apr","127.0.0.1","hw_dp4a_q4k_gemv","1","15","(96, 1, 1)","(384, 1, 1)","0","8.9","GPU and Memory Workload Distribution","Total DRAM Elapsed Cycles","cycle","297,984",
"0","182536","apr","127.0.0.1","hw_dp4a_q4k_gemv","1","15","(96, 1, 1)","(384, 1, 1)","0","8.9","GPU and Memory Workload Distribution","Average L1 Active Cycles","cycle","11,940.17",
"0","182536","apr","127.0.0.1","hw_dp4a_q4k_gemv","1","15","(96, 1, 1)","(384, 1, 1)","0","8.9","GPU and Memory Workload Distribution","Total L1 Elapsed Cycles","cycle","340,144",
"0","182536","apr","127.0.0.1","hw_dp4a_q4k_gemv","1","15","(96, 1, 1)","(384, 1, 1)","0","8.9","GPU and Memory Workload Distribution","Average L2 Active Cycles","cycle","8,940.88",
"0","182536","apr","127.0.0.1","hw_dp4a_q4k_gemv","1","15","(96, 1, 1)","(384, 1, 1)","0","8.9","GPU and Memory Workload Distribution","Total L2 Elapsed Cycles","cycle","208,128",
"0","182536","apr","127.0.0.1","hw_dp4a_q4k_gemv","1","15","(96, 1, 1)","(384, 1, 1)","0","8.9","GPU and Memory Workload Distribution","Average SM Active Cycles","cycle","11,940.17",
"0","182536","apr","127.0.0.1","hw_dp4a_q4k_gemv","1","15","(96, 1, 1)","(384, 1, 1)","0","8.9","GPU and Memory Workload Distribution","Total SM Elapsed Cycles","cycle","340,144",
"0","182536","apr","127.0.0.1","hw_dp4a_q4k_gemv","1","15","(96, 1, 1)","(384, 1, 1)","0","8.9","GPU and Memory Workload Distribution","Average SMSP Active Cycles","cycle","11,607.25",
"0","182536","apr","127.0.0.1","hw_dp4a_q4k_gemv","1","15","(96, 1, 1)","(384, 1, 1)","0","8.9","GPU and Memory Workload Distribution","Total SMSP Elapsed Cycles","cycle","1,360,576",
"0","182536","apr","127.0.0.1","hw_dp4a_q4k_gemv","1","15","(96, 1, 1)","(384, 1, 1)","0","8.9","Source Counters","Branch Instructions Ratio","%","0.05",
"0","182536","apr","127.0.0.1","hw_dp4a_q4k_gemv","1","15","(96, 1, 1)","(384, 1, 1)","0","8.9","Source Counters","Branch Instructions","inst","31,488",
"0","182536","apr","127.0.0.1","hw_dp4a_q4k_gemv","1","15","(96, 1, 1)","(384, 1, 1)","0","8.9","Source Counters","Branch Efficiency","%","100",
"0","182536","apr","127.0.0.1","hw_dp4a_q4k_gemv","1","15","(96, 1, 1)","(384, 1, 1)","0","8.9","Source Counters","Avg. Divergent Branches","","0",
"0","182536","apr","127.0.0.1","hw_dp4a_q4k_gemv","1","15","(96, 1, 1)","(384, 1, 1)","0","8.9","SourceCounters","","","","UncoalescedGlobalAccess","OPT","This kernel has uncoalesced global accesses resulting in a total of 221184 excessive sectors (57% of the total 388608 sectors). Check the L2 Theoretical Sectors Global Excessive table for the primary source locations. The CUDA Programming Guide (https://docs.nvidia.com/cuda/cuda-c-programming-guide/index.html#device-memory-accesses) has additional information on reducing uncoalesced device memory accesses.","global","39.12"
"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description","Estimated Speedup Type","Estimated Speedup"
"0","182959","apr","127.0.0.1","hw_dp4a_q6k_gemv","1","15","(96, 1, 1)","(384, 1, 1)","0","8.9","GPU Speed Of Light Throughput","DRAM Frequency","hz","7,992,692,580.94",
"0","182959","apr","127.0.0.1","hw_dp4a_q6k_gemv","1","15","(96, 1, 1)","(384, 1, 1)","0","8.9","GPU Speed Of Light Throughput","SM Frequency","hz","1,544,583,238.18",
"0","182959","apr","127.0.0.1","hw_dp4a_q6k_gemv","1","15","(96, 1, 1)","(384, 1, 1)","0","8.9","GPU Speed Of Light Throughput","Elapsed Cycles","cycle","1,948,284",
"0","182959","apr","127.0.0.1","hw_dp4a_q6k_gemv","1","15","(96, 1, 1)","(384, 1, 1)","0","8.9","GPU Speed Of Light Throughput","Memory Throughput","%","87.81",
"0","182959","apr","127.0.0.1","hw_dp4a_q6k_gemv","1","15","(96, 1, 1)","(384, 1, 1)","0","8.9","GPU Speed Of Light Throughput","DRAM Throughput","%","59.93",
"0","182959","apr","127.0.0.1","hw_dp4a_q6k_gemv","1","15","(96, 1, 1)","(384, 1, 1)","0","8.9","GPU Speed Of Light Throughput","Duration","ns","1,261,184",
"0","182959","apr","127.0.0.1","hw_dp4a_q6k_gemv","1","15","(96, 1, 1)","(384, 1, 1)","0","8.9","GPU Speed Of Light Throughput","L1/TEX Cache Throughput","%","88.28",
"0","182959","apr","127.0.0.1","hw_dp4a_q6k_gemv","1","15","(96, 1, 1)","(384, 1, 1)","0","8.9","GPU Speed Of Light Throughput","L2 Cache Throughput","%","20.69",
"0","182959","apr","127.0.0.1","hw_dp4a_q6k_gemv","1","15","(96, 1, 1)","(384, 1, 1)","0","8.9","GPU Speed Of Light Throughput","SM Active Cycles","cycle","1,937,546",
"0","182959","apr","127.0.0.1","hw_dp4a_q6k_gemv","1","15","(96, 1, 1)","(384, 1, 1)","0","8.9","GPU Speed Of Light Throughput","Compute (SM) Throughput","%","87.81",
"0","182959","apr","127.0.0.1","hw_dp4a_q6k_gemv","1","15","(96, 1, 1)","(384, 1, 1)","0","8.9","SpeedOfLight","","","","SOLBottleneck","INF","The kernel is utilizing greater than 80.0% of the available compute or memory performance of the device. To further improve performance, work will likely need to be shifted from the most utilized to another unit. Start by analyzing workloads in the Compute Workload Analysis section.","",""
"0","182959","apr","127.0.0.1","hw_dp4a_q6k_gemv","1","15","(96, 1, 1)","(384, 1, 1)","0","8.9","SpeedOfLight_RooflineChart","","","","SOLFPRoofline","INF","The ratio of peak float (fp32) to double (fp64) performance on this device is 64:1. The kernel achieved 1% of this device's fp32 peak performance and 0% of its fp64 peak performance. See the Kernel Profiling Guide (https://docs.nvidia.com/nsight-compute/ProfilingGuide/index.html#roofline) for more details on roofline analysis.","",""
"0","182959","apr","127.0.0.1","hw_dp4a_q6k_gemv","1","15","(96, 1, 1)","(384, 1, 1)","0","8.9","PM Sampling","Maximum Buffer Size","byte","8,781,824",
"0","182959","apr","127.0.0.1","hw_dp4a_q6k_gemv","1","15","(96, 1, 1)","(384, 1, 1)","0","8.9","PM Sampling","Dropped Samples","sample","0",
"0","182959","apr","127.0.0.1","hw_dp4a_q6k_gemv","1","15","(96, 1, 1)","(384, 1, 1)","0","8.9","PM Sampling","Maximum Sampling Interval","ns","32,000",
"0","182959","apr","127.0.0.1","hw_dp4a_q6k_gemv","1","15","(96, 1, 1)","(384, 1, 1)","0","8.9","PM Sampling","# Pass Groups","","2",
"0","182959","apr","127.0.0.1","hw_dp4a_q6k_gemv","1","15","(96, 1, 1)","(384, 1, 1)","0","8.9","Compute Workload Analysis","Executed Ipc Active","inst/cycle","1.46",
"0","182959","apr","127.0.0.1","hw_dp4a_q6k_gemv","1","15","(96, 1, 1)","(384, 1, 1)","0","8.9","Compute Workload Analysis","Executed Ipc Elapsed","inst/cycle","1.46",
"0","182959","apr","127.0.0.1","hw_dp4a_q6k_gemv","1","15","(96, 1, 1)","(384, 1, 1)","0","8.9","Compute Workload Analysis","Issue Slots Busy","%","36.58",
"0","182959","apr","127.0.0.1","hw_dp4a_q6k_gemv","1","15","(96, 1, 1)","(384, 1, 1)","0","8.9","Compute Workload Analysis","Issued Ipc Active","inst/cycle","1.46",
"0","182959","apr","127.0.0.1","hw_dp4a_q6k_gemv","1","15","(96, 1, 1)","(384, 1, 1)","0","8.9","Compute Workload Analysis","SM Busy","%","36.58",
"0","182959","apr","127.0.0.1","hw_dp4a_q6k_gemv","1","15","(96, 1, 1)","(384, 1, 1)","0","8.9","ComputeWorkloadAnalysis","","","","HighPipeUtilization","INF","ALU is the highest-utilized pipeline (26.5%) based on active cycles, taking into account the rates of its different instructions. It executes integer and logic operations. It is well-utilized, but should not be a bottleneck.","",""
"0","182959","apr","127.0.0.1","hw_dp4a_q6k_gemv","1","15","(96, 1, 1)","(384, 1, 1)","0","8.9","Memory Workload Analysis","Memory Throughput","byte/s","153,278,290,875.88",
"0","182959","apr","127.0.0.1","hw_dp4a_q6k_gemv","1","15","(96, 1, 1)","(384, 1, 1)","0","8.9","Memory Workload Analysis","Mem Busy","%","73.23",
"0","182959","apr","127.0.0.1","hw_dp4a_q6k_gemv","1","15","(96, 1, 1)","(384, 1, 1)","0","8.9","Memory Workload Analysis","Max Bandwidth","%","87.81",
"0","182959","apr","127.0.0.1","hw_dp4a_q6k_gemv","1","15","(96, 1, 1)","(384, 1, 1)","0","8.9","Memory Workload Analysis","L1/TEX Hit Rate","%","93.99",
"0","182959","apr","127.0.0.1","hw_dp4a_q6k_gemv","1","15","(96, 1, 1)","(384, 1, 1)","0","8.9","Memory Workload Analysis","L2 Compression Success Rate","%","0",
"0","182959","apr","127.0.0.1","hw_dp4a_q6k_gemv","1","15","(96, 1, 1)","(384, 1, 1)","0","8.9","Memory Workload Analysis","L2 Compression Ratio","","0",
"0","182959","apr","127.0.0.1","hw_dp4a_q6k_gemv","1","15","(96, 1, 1)","(384, 1, 1)","0","8.9","Memory Workload Analysis","L2 Hit Rate","%","4.91",
"0","182959","apr","127.0.0.1","hw_dp4a_q6k_gemv","1","15","(96, 1, 1)","(384, 1, 1)","0","8.9","Memory Workload Analysis","Mem Pipes Busy","%","87.81",
"0","182959","apr","127.0.0.1","hw_dp4a_q6k_gemv","1","15","(96, 1, 1)","(384, 1, 1)","0","8.9","MemoryWorkloadAnalysis_Tables","","","","MemoryCacheAccessPattern","OPT","The memory access pattern for global loads from L1TEX might not be optimal. On average, only 1.8 of the 32 bytes transmitted per sector are utilized by each thread. This could possibly be caused by a stride between threads. Check the Source Counters section for uncoalesced global loads.","global","82.75"
"0","182959","apr","127.0.0.1","hw_dp4a_q6k_gemv","1","15","(96, 1, 1)","(384, 1, 1)","0","8.9","MemoryWorkloadAnalysis_Tables","","","","MemoryCacheAccessPattern","OPT","The memory access pattern for global stores to L1TEX might not be optimal. On average, only 4.0 of the 32 bytes transmitted per sector are utilized by each thread. This could possibly be caused by a stride between threads. Check the Source Counters section for uncoalesced global stores.","global","76.83"
"0","182959","apr","127.0.0.1","hw_dp4a_q6k_gemv","1","15","(96, 1, 1)","(384, 1, 1)","0","8.9","MemoryWorkloadAnalysis_Tables","","","","SharedMemoryConflicts","OPT","The memory access pattern for shared loads might not be optimal and causes on average a 1.7 - way bank conflict across all 2582912 shared load requests.This results in 1823232 bank conflicts,  which represent 41.38% of the overall 4406145 wavefronts for shared loads. Check the Source Counters section for uncoalesced shared loads.","global","36.53"
"0","182959","apr","127.0.0.1","hw_dp4a_q6k_gemv","1","15","(96, 1, 1)","(384, 1, 1)","0","8.9","Scheduler Statistics","One or More Eligible","%","36.81",
"0","182959","apr","127.0.0.1","hw_dp4a_q6k_gemv","1","15","(96, 1, 1)","(384, 1, 1)","0","8.9","Scheduler Statistics","Issued Warp Per Scheduler","","0.37",
"0","182959","apr","127.0.0.1","hw_dp4a_q6k_gemv","1","15","(96, 1, 1)","(384, 1, 1)","0","8.9","Scheduler Statistics","No Eligible","%","63.19",
"0","182959","apr","127.0.0.1","hw_dp4a_q6k_gemv","1","15","(96, 1, 1)","(384, 1, 1)","0","8.9","Scheduler Statistics","Active Warps Per Scheduler","warp","7.00",
"0","182959","apr","127.0.0.1","hw_dp4a_q6k_gemv","1","15","(96, 1, 1)","(384, 1, 1)","0","8.9","Scheduler Statistics","Eligible Warps Per Scheduler","warp","0.84",
"0","182959","apr","127.0.0.1","hw_dp4a_q6k_gemv","1","15","(96, 1, 1)","(384, 1, 1)","0","8.9","SchedulerStats","","","","IssueSlotUtilization","OPT","Every scheduler is capable of issuing one instruction per cycle, but for this kernel each scheduler only issues an instruction every 2.7 cycles. This might leave hardware resources underutilized and may lead to less optimal performance. Out of the maximum of 12 warps per scheduler, this kernel allocates an average of 7.00 active warps per scheduler, but only an average of 0.84 warps were eligible per cycle. Eligible warps are the subset of active warps that are ready to issue their next instruction. Every cycle with no eligible warp results in no instruction being issued and the issue slot remains unused. To increase the number of eligible warps, reduce the time the active warps are stalled by inspecting the top stall reasons on the Warp State Statistics and Source Counters sections.","local","12.19"
